name
fee_stu_group
fee_stu_item
fee_stu_payment
fee_textbook
feetb_category
feetb_payment
feetb_stu_status
feetb_sub_category
feetb_unit_descr
HAC_BUILDING_CFG
Ltdb_group_det
Ltdb_group_hdr
ltdb_import_def
ltdb_import_det
ltdb_import_hdr
ltdb_import_trn
ltdb_interface_def
ltdb_interface_det
ltdb_interface_hdr
ltdb_interface_stu
LTDB_STU_AT_RISK
ltdb_stu_subtest
ltdb_stu_test
ltdb_stu_tracking
ltdb_stu_trk_data
ltdb_subtest
ltdb_test
ltdb_test_tracking
LTDB_VIEW_DET
LTDB_VIEW_HDR
ltdbtb_score_pesc_code
ltdbtb_score_type
ltdbtb_subtest_pesc_code
ltdbtb_test_pesc_code
MD_PROCESS_SECTION
MD_PROCESS_STUDENT
MD_RUN
MD_SCGT_BLDG_ATT_VIEW_TYPE
MD_SCGT_BLDG_CFG
MD_SCGT_BLDG_MARK_TYPE
MD_SCGT_DOWN
MDTB_CLASS_OF_RECORD
MDTB_COURSE_COMPLETION_STATUS
MDTB_CRS_PLACEMENT
MDTB_HSA_SUBJECT
Med_cfg
med_dental
med_general
med_growth
med_hearing
med_hearing_det
Med_imm_crit
med_issued
med_notes
med_office
med_office_det
med_office_schd
med_physical
med_physical_exam
med_referral
med_required
med_scoliosis
med_screening
med_series
med_series_det
MED_SERIES_SCHED
med_shot
med_shot_det
med_stu_letter
med_user
med_vision
MED_VITALS
medtb_alt_dose
medtb_bmi_status
medtb_decibel
medtb_exam
medtb_exempt
medtb_followup
medtb_frequency
medtb_lens
medtb_location
medtb_medicine
medtb_outcome
medtb_percents
MEDTB_PERCENTS_ARK
medtb_refer
medtb_screening
medtb_shot
medtb_source_doc
medtb_status
MEDTB_TEMP_METHOD
medtb_treatment
medtb_vaccination_pesc_code
medtb_vis_exam_ark
MEDTB_VISION_EXAM_TYPE
medtb_visit
menu_items
mr_absence_types
mr_average_calc
mr_average_setup
mr_cfg
Mr_class_size
mr_comment_types
mr_comments
mr_crdovr_reason
mr_credit_setup
mr_credit_setup_ab
Mr_credit_setup_gd
Mr_credit_setup_mk
mr_crsequ_det
mr_crsequ_hdr
Mr_crsequ_setup
Mr_crsequ_setup_ab
Mr_crsequ_setup_mk
mr_gb_accumulated_avg
MR_GB_ALPHA_MARKS
Mr_gb_asmt
mr_gb_asmt_comp
mr_gb_asmt_stu_comp
mr_gb_asmt_stu_comp_attach
mr_gb_asmt_stu_comp_comp
mr_gb_avg_calc
mr_gb_cat_avg
mr_gb_cat_bld
mr_gb_cat_sess_mark
Mr_gb_cat_session
mr_gb_cat_stu_comp
mr_gb_category_type_det
mr_gb_category_type_hdr
MR_GB_COMMENT
mr_gb_ipr_avg
mr_gb_mark_avg
mr_gb_mp_mark
mr_gb_rubric_crit
mr_gb_rubric_det
mr_gb_rubric_hdr
mr_gb_rubric_perf_lvl
mr_gb_scale
Mr_gb_session_prop
mr_gb_stu_alias
mr_gb_stu_asmt_cmt
mr_gb_stu_comp_accumulated_avg
mr_gb_stu_comp_cat_avg
mr_gb_stu_comp_stu_score
mr_gb_stu_comps_stu_asmt_cmt
mr_gb_stu_comps_stu_notes
Mr_gb_stu_notes
mr_gb_stu_scale
Mr_gb_stu_score
mr_gpa_setup
mr_grad_req_det
Mr_grad_req_focus
mr_grad_req_hdr
mr_honor_setup
mr_ipr_elig_setup
Mr_ipr_prt_stu_com
mr_ipr_prt_stu_det
mr_ipr_prt_stu_hdr
Mr_ipr_prt_stu_msg
mr_ipr_run
Mr_ipr_stu_abs
mr_ipr_stu_at_risk
Mr_ipr_stu_com
mr_ipr_stu_eligible
mr_ipr_stu_hdr
Mr_ipr_stu_marks
Mr_ipr_stu_message
Mr_ipr_taken
Mr_ipr_view_att
mr_ipr_view_att_it
Mr_ipr_view_det
mr_ipr_view_hdr
mr_level_det
mr_level_gpa
mr_level_hdr
mr_level_honor
mr_level_marks
mr_mark_subs
mr_mark_types
Mr_print_gd_scale
Mr_print_hdr
Mr_print_stu_comm
Mr_print_stu_crscp
mr_print_stu_det
mr_print_stu_hdr
Mr_print_stu_ltdb
Mr_print_stu_prog
Mr_print_stu_sctxt
Mr_print_stu_stucp
MR_RC_STU_AT_RISK
mr_rc_stu_eligible
Mr_rc_taken
Mr_rc_view_att
Mr_rc_view_att_int
Mr_rc_view_det
Mr_rc_view_grd_sc
mr_rc_view_hdr
Mr_rc_view_honor
Mr_rc_view_ltdb
Mr_rc_view_mps
Mr_rc_view_sc_mp
Mr_rc_view_sp
Mr_rc_view_sp_cols
Mr_rc_view_sp_mp
Mr_rc_view_stucmp
mr_req_areas
Mr_sc_comp_crs
mr_sc_comp_det
mr_sc_comp_hdr
Mr_sc_comp_mrks
Mr_sc_comp_stu
Mr_sc_crs_taken
mr_sc_crsstu_taken
MR_SC_GD_SCALE_HDR
mr_sc_st_standard
Mr_sc_stu_comment
Mr_sc_stu_comp
Mr_sc_stu_crs_comm
Mr_sc_stu_crs_comp
Mr_sc_stu_taken
mr_sc_stu_tea
Mr_sc_stu_text
mr_sc_stustu_taken
Mr_sc_tea_comp
mr_state_courses
mr_stu_absences
mr_stu_bldg_type
Mr_stu_comments
mr_stu_crsequ_abs
mr_stu_crsequ_crd
mr_stu_crsequ_mark
mr_stu_gpa
Mr_stu_grad
mr_stu_grad_area
Mr_stu_grad_value
mr_stu_hdr
mr_stu_hdr_subj
Mr_stu_honor
mr_stu_marks
mr_stu_mp
mr_stu_mp_comments
mr_stu_rubric_comp_score
mr_stu_rubric_score
mr_stu_user
Mr_stu_xfer_bldgs
Mr_stu_xfer_runs
Mr_trn_print_hdr
Mr_trn_prt_crs_ud
Mr_trn_prt_stu_act
Mr_trn_prt_stu_brk
Mr_trn_prt_stu_com
mr_trn_prt_stu_det
mr_trn_prt_stu_hdr
Mr_trn_prt_stu_ltd
mr_trn_prt_stu_req
mr_trn_view_hdr
mrtb_gb_category
mrtb_level_hdr_pesc_code
mrtb_markovr_reason
mrtb_st_crs_flags
mrtb_subj_area_sub
PESC_SUBTEST_CODE
PESC_TEST_CODE
PESCTB_DIPLO_XWALK
PESCTB_GEND_XWALK
PESCTB_GPA_XWALK
PESCTB_GRADE_XWALK
PESCTB_SCORE_XWALK
PESCTB_SHOT_XWALK
PESCTB_STU_STATUS
PESCTB_SUFFIX_XWALK
PESCTB_TERM_XWALK
PRCH_STU_STATUS
reg
reg_academic
reg_academic_supp
reg_act_prereq
REG_ACTIVITY_ADV
reg_activity_det
reg_activity_hdr
reg_activity_inel
reg_appointment
reg_building
reg_building_grade
reg_cal_days
REG_CAL_DAYS_LEARNING_LOC
reg_calendar
reg_cfg
reg_classification
reg_contact
reg_contact_phone
reg_cycle
reg_disability
reg_district
reg_duration
reg_emergency
reg_entry_with
reg_ethnicity
reg_exclude_honor
reg_exclude_ipr
reg_exclude_rank
reg_geo_plan_area
reg_geo_stu_plan
reg_geo_zone_det
reg_geo_zone_hdr
reg_grade
REG_GROUP_HDR
reg_hispanic
reg_hold_rc_status
REG_IEP_STATUS
reg_immunization
reg_legal_info
reg_locker
reg_locker_combo
reg_map_stu_geocode
reg_med_alerts
reg_med_procedure
reg_mp_dates
reg_mp_weeks
reg_next_year
reg_notes
reg_personal
reg_program_column
reg_program_setup
reg_programs
reg_room
reg_staff
reg_staff_address
reg_staff_bldgs
REG_STAFF_BLDGS_HRM_AIN
reg_staff_ethnic
reg_staff_hispanic
reg_staff_qualify
reg_state
reg_stu_at_risk
reg_stu_contact
reg_stu_contact_alert
reg_summer_school
reg_track
reg_travel
reg_user
reg_user_building
reg_user_district
reg_user_staff
reg_user_staff_bld
reg_yrend_criteria
reg_yrend_select
reg_yrend_students
reg_yrend_update
regtb_academic_dis
regtb_appt_type
regtb_at_risk_reason
regtb_attachment_category
regtb_bldg_reason
regtb_bldg_types
regtb_cc_bldg_type
regtb_cc_mark_type
regtb_citizenship
regtb_classify
regtb_complex
regtb_complex_type
regtb_country
regtb_county
regtb_curr_code
regtb_day_type
regtb_department
regtb_diplomas
regtb_disability
regtb_edu_level
regtb_elig_reason
regtb_elig_status
regtb_entry
regtb_ethnicity
REGTB_GENDER_IDENTITY
regtb_generation
regtb_grad_plans
regtb_grade_pesc_code
regtb_hispanic
regtb_hold_rc_code
regtb_home_bldg_type
regtb_homeless
regtb_hospital
regtb_house_team
regtb_iep_status
regtb_immun_status
regtb_immuns
regtb_language
REGTB_LEARNING_LOCATION
regtb_meal_status
regtb_med_proc
regtb_medic_alert
regtb_name_chgrsn
regtb_note_type
regtb_pesc_code
regtb_phone
regtb_proc_status
regtb_prog_entry
regtb_prog_with
regtb_qualify
regtb_relation
regtb_relation_pesc_code
regtb_req_group
regtb_residency
regtb_room_type
regtb_school_year
regtb_st_prefix
regtb_st_suffix
regtb_st_type
regtb_state_bldg
regtb_title
REGTB_TRANSPORT_CODE
regtb_travel
regtb_withdrawal
schd_allocation
schd_cfg
schd_cfg_disc_off
schd_cfg_houseteam
SCHD_CFG_HRM_AIN
schd_cfg_interval
schd_cnflct_matrix
schd_course
schd_course_block
schd_course_gpa
schd_course_grade
schd_course_honors
schd_course_qualify
schd_course_seq
schd_course_subj
schd_course_subj_tag
schd_course_user
Schd_crs_bldg_type
schd_crs_group_det
schd_crs_group_hdr
schd_crs_mark_type
schd_crs_msb_combo
schd_crs_msb_det
schd_crs_msb_hdr
schd_crs_msb_patrn
schd_distcrs_bldg_types
schd_distcrs_sections_override
schd_ms
SCHD_MS_ALT_LANG
schd_ms_bldg_type
schd_ms_block
schd_ms_cycle
schd_ms_gpa
schd_ms_grade
schd_ms_honors
schd_ms_house_team
SCHD_MS_HRM_AIN
schd_ms_mark_types
schd_ms_mp
schd_ms_qualify
schd_ms_session
schd_ms_staff
SCHD_MS_STAFF_DATE
SCHD_MS_STAFF_USER
schd_ms_study_seat
schd_ms_subj
schd_ms_subj_tag
schd_ms_user
schd_msb_meet_cyc
schd_msb_meet_det
schd_msb_meet_hdr
schd_msb_meet_per
schd_params
schd_params_sort
schd_period
schd_rec_taken
schd_resource
schd_restriction
Schd_run
Schd_scan_request
schd_stu_conf_cyc
schd_stu_conf_mp
schd_stu_course
schd_stu_crs_dates
schd_stu_prereqover
SCHD_STU_RECOMMEND
schd_stu_req
schd_stu_req_mp
schd_stu_status
schd_stu_user
schd_timetable
schd_timetable_hdr
Schd_unscanned
schdtb_course_nces_code
schdtb_credit_basis
schdtb_credit_basis_pesc_code
schdtb_sif_credit_type
schdtb_sif_instructional_level
sec_user
sec_user_building
sec_user_resource
sec_user_role
sectb_package
sectb_resource
sectb_subpackage
sif_guid_att_code
sif_guid_att_daily
sif_guid_contact
sif_guid_course
sif_guid_crs_sess
sif_guid_reg_ew
sif_guid_stu_sess
sif_guid_student
sms_cfg
sms_user_fields
sms_user_screen
SMS_USER_SCREEN_COMB_DET
SMS_USER_SCREEN_COMB_HDR
sms_user_table
spi_checklist_setup_hdr
SPI_EVENT
SPI_HAC_NEWS
SPI_HAC_NEWS_BLDG
spi_news
spi_news_bldg
SPITB_SEARCH_FAV_CATEGORY
SSP_CFG
SSP_COORDINATOR
SSP_GD_SCALE_HDR
SSP_INTERVENTION
SSP_MARK_TYPES
ssp_parent_goal
ssp_parent_objective
ssp_qual_det
ssp_qual_hdr
ssp_rsn_temp_goal
ssp_rsn_temp_goal_obj
ssp_rsn_temp_hdr
ssp_rsn_temp_int
ssp_rsn_temp_parent_goal
ssp_rsn_temp_parent_goal_obj
ssp_stu_at_risk
ssp_stu_goal
ssp_stu_goal_user
ssp_stu_int
ssp_stu_int_comm
ssp_stu_int_freq_dt
ssp_stu_int_prog
ssp_stu_obj_user
ssp_stu_objective
ssp_stu_plan
ssp_stu_plan_user
ssptb_ais_level
ssptb_ais_type
ssptb_goal
ssptb_goal_level
ssptb_objective
ssptb_plan_status
ssptb_plan_type
ssptb_role_eval
STATE_TASK_LOG_DET
state_vld_results
STATETB_DEF_CLASS
STATETB_OCR_COUNT_TYPE
statetb_record_types
statetb_staff_role
statetb_submissions
tac_cfg
tac_issue
tac_issue_refer
TAC_ISSUE_REFER_SSP
tac_issue_student
tac_lunch_counts
TAC_LUNCH_TYPES
tac_messages
tac_seat_crs_det
tac_seat_crs_hdr
tac_seat_hrm_det
tac_seat_hrm_hdr
tac_seat_per_det
tac_seat_per_hdr
tactb_issue
tactb_issue_action
tactb_issue_location
